record_id,price_total,listing_title,room_type,is_shared_room,is_private_room,max_guests,is_superhost,is_business_listing,cleanliness_score,guest_satisfaction_score,bedrooms,longitude,latitude,city,day_type,district,state,country_code,country_name,missing_bedrooms,missing_max_guests,missing_cleanliness_score,missing_guest_satisfaction_score,price_per_bedroom,price_per_guest,price_per_person,is_weekend,listing_title_length,price_category,listing_quality_score,host_score,silver_processed_time,source_system,data_layer
91,300.85,Modern designer apartment on Kurfürstendamm,Entire home/apt,False,False,2,False,False,4.9,95.6,1,13.3249,52.50313,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,300.85,150.425,150.425,False,43,Luxury,9.68,0,2026-07-12 03:21:54.283648,Airbnb,Silver
92,228.37,Numa | Extra Large Room near Potsdamer Platz,Entire home/apt,False,False,2,False,False,4.8,96.0,1,13.37916,52.50624,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,228.37,114.185,114.185,False,44,Mid-range,9.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
93,280.27,Apartment 1 - Business-Studio - downtown - 35 sqm,Entire home/apt,False,False,2,True,False,4.8,93.6,1,13.395,52.5318,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,280.27,140.135,140.135,False,49,Mid-range,9.48,1,2026-07-12 03:21:54.283648,Airbnb,Silver
94,270.74,Apartment in great Location with top Equipment,Entire home/apt,False,False,6,False,False,4.8,94.0,1,13.4462,52.5215,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,270.74,45.123333333333335,45.123333333333335,False,46,Mid-range,9.5,0,2026-07-12 03:21:54.283648,Airbnb,Silver
95,59.57,Generator Mitte Bed in 4 Bed Dorm Ensuite,Entire home/apt,False,False,2,False,False,4.4,88.0,4,13.3906,52.52621,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,14.8925,29.785,29.785,False,41,Budget,8.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
96,173.14,bedroom with your own bath,Entire home/apt,False,False,2,True,False,5.0,99.0,2,13.4055,52.5538,Berlin,weekday,Prenzlauer Berg,Brandenburg,DE,Germany,False,False,False,False,86.57,86.57,86.57,False,26,Mid-range,9.95,1,2026-07-12 03:21:54.283648,Airbnb,Silver
97,165.51,Numa | Large Studio w/ Kitchen in Berlin Mitte,Entire home/apt,False,False,2,True,False,4.8,95.0,3,13.3998,52.5239,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,55.169999999999995,82.755,82.755,False,46,Mid-range,9.55,1,2026-07-12 03:21:54.283648,Airbnb,Silver
98,203.69,Stayery | Modern Studio near Boxhagener Platz,Entire home/apt,False,False,2,True,False,4.9,96.6,1,13.4668,52.5093,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,203.69,101.845,101.845,False,45,Mid-range,9.73,1,2026-07-12 03:21:54.283648,Airbnb,Silver
99,195.18,Numa | Medium Room near Savignyplatz,Entire home/apt,False,False,2,False,False,4.9,95.6,1,13.312,52.5059,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,195.18,97.59,97.59,False,36,Mid-range,9.68,0,2026-07-12 03:21:54.283648,Airbnb,Silver
100,165.54,Frankfurter Allee Double Apartments by Sabine,Entire home/apt,False,False,2,False,False,5.0,100.0,1,13.46815,52.5151,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,165.54,82.77,82.77,False,45,Mid-range,10.0,0,2026-07-12 03:21:54.283648,Airbnb,Silver
101,330.79,Kreuzberg old building with tiled stove,Entire home/apt,False,False,2,True,False,4.8,96.4,1,13.3969,52.4937,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,330.79,165.395,165.395,False,39,Luxury,9.620000000000001,1,2026-07-12 03:21:54.283648,Airbnb,Silver
102,250.76,Numa | XL Room with Balcony near Berlin Zoo,Entire home/apt,False,False,2,True,False,4.8,94.0,1,13.3387,52.5037,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,250.76,125.38,125.38,False,43,Mid-range,9.5,1,2026-07-12 03:21:54.283648,Airbnb,Silver
103,236.98,Bright and cozy flat in Friedrichshain,Entire home/apt,False,False,3,False,False,4.3,83.2,1,13.46072,52.51528,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,236.98,78.99333333333333,78.99333333333333,False,38,Mid-range,8.46,0,2026-07-12 03:21:54.283648,Airbnb,Silver
104,333.4,"The most beautiful terrace in Charlottenburg, our super studio",Entire home/apt,False,False,2,False,False,4.8,96.0,1,13.32592,52.50451,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,333.4,166.7,166.7,False,62,Luxury,9.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
105,306.99,Separate bedroom | 57 m² flat Motzstraße (1000),Entire home/apt,False,False,4,True,False,5.0,98.6,1,13.3511,52.4987,Berlin,weekday,Winterfeldtkiez,Brandenburg,DE,Germany,False,False,False,False,306.99,76.7475,76.7475,False,47,Luxury,9.93,1,2026-07-12 03:21:54.283648,Airbnb,Silver
106,286.19,Numa | Large Room with Bathtub in Berlin Mitte,Entire home/apt,False,False,2,True,False,4.9,97.6,1,13.4045,52.5256,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,286.19,143.095,143.095,False,46,Mid-range,9.780000000000001,1,2026-07-12 03:21:54.283648,Airbnb,Silver
107,195.18,Numa | Standard Room near Boxhagener Platz,Entire home/apt,False,False,2,True,False,4.9,96.2,1,13.4664,52.5129,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,195.18,97.59,97.59,False,42,Mid-range,9.71,1,2026-07-12 03:21:54.283648,Airbnb,Silver
108,305.99,Separate living room | 57 m² flat Motzstraße (03),Entire home/apt,False,False,4,True,False,5.0,99.2,1,13.3511,52.4987,Berlin,weekday,Winterfeldtkiez,Brandenburg,DE,Germany,False,False,False,False,305.99,76.4975,76.4975,False,49,Luxury,9.96,1,2026-07-12 03:21:54.283648,Airbnb,Silver
109,425.86,Über den Dächern von Berlin,Entire home/apt,False,False,2,False,False,4.2,93.4,1,13.31983,52.50703,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,425.86,212.93,212.93,False,27,Luxury,8.870000000000001,0,2026-07-12 03:21:54.283648,Airbnb,Silver
110,418.82,Modern apartment on Alexanderplatz – quiet & central,Entire home/apt,False,False,6,True,False,4.5,96.6,2,13.4178,52.5248,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,209.41,69.80333333333333,69.80333333333333,False,52,Luxury,9.33,1,2026-07-12 03:21:54.283648,Airbnb,Silver
111,826.41,"Townhouse Loft Studio, Rosenthaler Pl, renoviert",Entire home/apt,False,False,5,False,False,4.8,100.0,1,13.40286,52.53182,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,826.41,165.28199999999998,165.28199999999998,False,48,Luxury,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
112,414.42,Cosy and exclusive apartment with roof terrace,Entire home/apt,False,False,4,False,False,4.5,96.6,2,13.30917,52.50232,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,207.21,103.605,103.605,False,46,Luxury,9.33,0,2026-07-12 03:21:54.283648,Airbnb,Silver
113,332.71,MC503 - rooftop apartment - best public transport,Entire home/apt,False,False,4,False,False,4.7,92.8,1,13.50501,52.50859,Berlin,weekday,Friedrichsfelde,Brandenburg,DE,Germany,False,False,False,False,332.71,83.1775,83.1775,False,49,Luxury,9.34,0,2026-07-12 03:21:54.283648,Airbnb,Silver
114,636.69,Beautiful two-room apartment on the 4th floor with plenty of space,Entire home/apt,False,False,4,True,False,5.0,100.0,2,13.4641,52.4978,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,318.345,159.1725,159.1725,False,66,Luxury,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
115,471.95,Studio apartment in the garden house,Entire home/apt,False,False,2,True,False,4.8,96.8,1,13.3969,52.4937,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,471.95,235.975,235.975,False,36,Luxury,9.64,1,2026-07-12 03:21:54.283648,Airbnb,Silver
116,358.32,Modern apartment in Berlin Mitte,Entire home/apt,False,False,2,False,False,4.6,89.2,1,13.4173,52.5228,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,358.32,179.16,179.16,False,32,Luxury,9.059999999999999,0,2026-07-12 03:21:54.283648,Airbnb,Silver
117,284.23,Studio for 2 with Balcony at Potsdamer Platz,Entire home/apt,False,False,2,True,False,5.0,98.2,1,13.37566,52.50409,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,284.23,142.115,142.115,False,44,Mid-range,9.91,1,2026-07-12 03:21:54.283648,Airbnb,Silver
118,521.25,100sqm Luxury Apt in Prime Location near Ku'Damm,Entire home/apt,False,False,4,False,False,5.0,98.0,2,13.32633,52.50625,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,260.625,130.3125,130.3125,False,48,Luxury,9.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
119,857.14,Luxury Altbau in Charlottenburg. Elegant and Quiet,Entire home/apt,False,False,5,False,False,5.0,99.4,3,13.31019,52.50499,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,285.7133333333333,171.428,171.428,False,50,Luxury,9.97,0,2026-07-12 03:21:54.283648,Airbnb,Silver
120,374.55,Apartment at Potsdamer Platz,Entire home/apt,False,False,2,True,False,5.0,93.4,1,13.3746,52.5039,Berlin,weekday,Tiergarten,Brandenburg,DE,Germany,False,False,False,False,374.55,187.275,187.275,False,28,Luxury,9.67,1,2026-07-12 03:21:54.283648,Airbnb,Silver
121,334.63,Stylish 1BR in the Heart of Berlin,Entire home/apt,False,False,2,False,False,4.7,100.0,1,13.39004,52.50325,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,334.63,167.315,167.315,False,34,Luxury,9.7,0,2026-07-12 03:21:54.283648,Airbnb,Silver
122,397.61,Modernes Superior Apartment in ruhiger Lage,Entire home/apt,False,False,7,False,False,4.6,88.0,2,13.52535,52.51811,Berlin,weekday,Marzahn,Brandenburg,DE,Germany,False,False,False,False,198.805,56.80142857142857,56.80142857142857,False,43,Luxury,9.0,0,2026-07-12 03:21:54.283648,Airbnb,Silver
123,286.19,Studio for 2 at Potsdamer Platz,Entire home/apt,False,False,2,True,False,5.0,100.0,1,13.3744,52.5039,Berlin,weekday,Tiergarten,Brandenburg,DE,Germany,False,False,False,False,286.19,143.095,143.095,False,31,Mid-range,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
124,438.13,Eco-Friendly Urban Loft 70sqm Entire Apartment,Entire home/apt,False,False,3,True,False,4.8,98.4,1,13.46918,52.50496,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,438.13,146.04333333333332,146.04333333333332,False,46,Luxury,9.719999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
125,662.2,Spacious designer loft in central quiet location,Entire home/apt,False,False,6,True,False,4.4,88.6,3,13.30977,52.47025,Berlin,weekday,Wilmersdorf,Brandenburg,DE,Germany,False,False,False,False,220.73333333333335,110.36666666666667,110.36666666666667,False,48,Luxury,8.83,1,2026-07-12 03:21:54.283648,Airbnb,Silver
126,544.59,Cozy apartment in the heart of Friedrichshain,Entire home/apt,False,False,2,True,False,4.8,97.4,2,13.46599,52.51358,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,272.295,272.295,272.295,False,45,Luxury,9.67,1,2026-07-12 03:21:54.283648,Airbnb,Silver
127,665.0,"Bright modern Loft, Tiergarten",Entire home/apt,False,False,4,True,False,4.9,99.6,2,13.37746,52.50587,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,332.5,166.25,166.25,False,30,Luxury,9.879999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
128,878.75,Beautiful 3-room apartment for families and groups,Entire home/apt,False,False,7,True,False,5.0,100.0,3,13.4641,52.4978,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,292.9166666666667,125.53571428571429,125.53571428571429,False,50,Luxury,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
129,937.83,"Central Berlin, Yet Peacefully Quiet",Entire home/apt,False,False,6,True,False,4.8,98.8,3,13.4176,52.5396,Berlin,weekday,Prenzlauer Berg,Brandenburg,DE,Germany,False,False,False,False,312.61,156.305,156.305,False,36,Luxury,9.739999999999998,1,2026-07-12 03:21:54.283648,Airbnb,Silver
130,577.36,Loft by RC | Unique Style 230 sqm up to 10 guests,Entire home/apt,False,False,10,True,False,4.4,91.2,4,13.2889,52.511,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,144.34,57.736000000000004,57.736000000000004,False,49,Luxury,8.96,1,2026-07-12 03:21:54.283648,Airbnb,Silver
131,337.31,Cosy Appartment in the Courtyard,Entire home/apt,False,False,2,True,False,4.8,96.0,1,13.3965,52.4938,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,337.31,168.655,168.655,False,32,Luxury,9.6,1,2026-07-12 03:21:54.283648,Airbnb,Silver
132,321.35,Alice apartment,Entire home/apt,False,False,4,True,False,5.0,99.6,1,19.04862,47.45803,Budapest,weekday,11th district,Budapest,HU,Hungary,False,False,False,False,321.35,80.3375,80.3375,False,15,Luxury,9.98,1,2026-07-12 03:21:54.283648,Airbnb,Silver
133,162.94,2 room Apartment at Újbuda Center,Entire home/apt,False,False,2,False,False,4.9,94.2,1,19.05288,47.47658,Budapest,weekday,11th district,Budapest,HU,Hungary,False,False,False,False,162.94,81.47,81.47,False,33,Mid-range,9.61,0,2026-07-12 03:21:54.283648,Airbnb,Silver
134,197.62,77 sq meter apt for long let at Basilica,Entire home/apt,False,False,4,True,False,4.6,94.8,2,19.0555,47.50041,Budapest,weekday,6th district,Budapest,HU,Hungary,False,False,False,False,98.81,49.405,49.405,False,40,Mid-range,9.34,1,2026-07-12 03:21:54.283648,Airbnb,Silver
135,145.85,Jozsef 7B Room 2 Co-living City Centre,Entire home/apt,False,False,2,False,False,4.8,100.0,1,19.07089,47.48983,Budapest,weekday,Csarnoknegyed,Budapest,HU,Hungary,False,False,False,False,145.85,72.925,72.925,False,38,Mid-range,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
136,156.77,Elegance Room 3 Co-living City Centre,Entire home/apt,False,False,2,False,False,4.7,100.0,1,19.07753,47.49408,Budapest,weekday,Magdolnanegyed,Budapest,HU,Hungary,False,False,False,False,156.77,78.385,78.385,False,37,Mid-range,9.7,0,2026-07-12 03:21:54.283648,Airbnb,Silver
137,78.29,"Small, fresh flat in the city center (Nagymező 32)",Entire home/apt,False,False,3,False,False,4.6,92.6,1,19.059,47.5042,Budapest,weekday,6th district,Budapest,HU,Hungary,False,False,False,False,78.29,26.096666666666668,26.096666666666668,False,50,Budget,9.23,0,2026-07-12 03:21:54.283648,Airbnb,Silver
138,288.68,_Family Comfort Apartment_with AC  and terrace,Entire home/apt,False,False,6,True,False,5.0,100.0,2,19.0802,47.4922,Budapest,weekday,Magdolnanegyed,Budapest,HU,Hungary,False,False,False,False,144.34,48.11333333333334,48.11333333333334,False,46,Mid-range,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
139,168.88,Spacious apartment in hip neighborhood,Entire home/apt,False,False,2,False,False,4.6,96.6,1,19.0828,47.4804,Budapest,weekday,9th district,Budapest,HU,Hungary,False,False,False,False,168.88,84.44,84.44,False,38,Mid-range,9.43,0,2026-07-12 03:21:54.283648,Airbnb,Silver
140,157.41,".Green Square Studio Apartment.with AC, terrace",Entire home/apt,False,False,2,True,False,5.0,95.8,1,19.0791,47.4924,Budapest,weekday,Magdolnanegyed,Budapest,HU,Hungary,False,False,False,False,157.41,78.705,78.705,False,47,Mid-range,9.79,1,2026-07-12 03:21:54.283648,Airbnb,Silver
141,126.21,Elegant Urban Nest,Entire home/apt,False,False,3,False,False,4.8,95.2,1,19.0281,47.4898,Budapest,weekday,12th district,Budapest,HU,Hungary,False,False,False,False,126.21,42.07,42.07,False,18,Mid-range,9.559999999999999,0,2026-07-12 03:21:54.283648,Airbnb,Silver
142,157.41,Corvin4U - cozy studio in the center with A/C,Entire home/apt,False,False,2,False,False,4.8,97.8,1,19.07203,47.486,Budapest,weekday,Corvinnegyed,Budapest,HU,Hungary,False,False,False,False,157.41,78.705,78.705,False,45,Mid-range,9.69,0,2026-07-12 03:21:54.283648,Airbnb,Silver
143,126.21,Cozy Apartment•Free Parking•AC•Balcony•Near M0,Entire home/apt,False,False,4,True,False,4.8,96.2,1,19.0599,47.4068,Budapest,weekday,Csepel-Csillagtelep,Budapest,HU,Hungary,False,False,False,False,126.21,31.5525,31.5525,False,46,Mid-range,9.61,1,2026-07-12 03:21:54.283648,Airbnb,Silver
144,159.8,Nice City Room 9 Co-living Innovation Hub,Entire home/apt,False,False,2,False,False,3.7,80.0,1,19.0648,47.48762,Budapest,weekday,9th district,Budapest,HU,Hungary,False,False,False,False,159.8,79.9,79.9,False,41,Mid-range,7.7,0,2026-07-12 03:21:54.283648,Airbnb,Silver
145,176.1,Blue One at Kalvin Square,Entire home/apt,False,False,3,True,False,4.7,97.6,1,19.0659,47.4889,Budapest,weekday,Palotanegyed,Budapest,HU,Hungary,False,False,False,False,176.1,58.699999999999996,58.699999999999996,False,25,Mid-range,9.58,1,2026-07-12 03:21:54.283648,Airbnb,Silver
146,320.79,Max 8 person  3 rooms  85sqm monthly discount 50 %,Entire home/apt,False,False,8,True,False,4.8,94.8,3,19.06798,47.48219,Budapest,weekday,9th district,Budapest,HU,Hungary,False,False,False,False,106.93,40.09875,40.09875,False,50,Luxury,9.54,1,2026-07-12 03:21:54.283648,Airbnb,Silver
147,369.25,PREMIUM ACADEMIAN GARDEN  apartment-FREE GARAGE!,Entire home/apt,False,False,4,True,False,5.0,99.2,1,19.0731,47.4743,Budapest,weekday,9th district,Budapest,HU,Hungary,False,False,False,False,369.25,92.3125,92.3125,False,48,Luxury,9.96,1,2026-07-12 03:21:54.283648,Airbnb,Silver
148,175.62,Podmaniczky Room 4- Co-living Private Bathroom,Private room,False,True,2,False,False,4.7,100.0,1,19.06824,47.51528,Budapest,weekday,6th district,Budapest,HU,Hungary,False,False,False,False,175.62,87.81,87.81,False,46,Mid-range,9.7,0,2026-07-12 03:21:54.283648,Airbnb,Silver
149,151.9,Budapest - waiting 4U,Entire home/apt,False,False,3,False,False,4.6,92.0,2,19.07223,47.48948,Budapest,weekday,Corvinnegyed,Budapest,HU,Hungary,False,False,False,False,75.95,50.63333333333333,50.63333333333333,False,21,Mid-range,9.2,0,2026-07-12 03:21:54.283648,Airbnb,Silver
150,234.6,"Corvin boutique apt deluxe & comfort, fast WiFi",Entire home/apt,False,False,4,True,False,5.0,99.0,1,19.077,47.486,Budapest,weekday,Corvinnegyed,Budapest,HU,Hungary,False,False,False,False,234.6,58.65,58.65,False,47,Mid-range,9.95,1,2026-07-12 03:21:54.283648,Airbnb,Silver
151,312.0,Modern Quiet Apartment • 2 min to Metro M4 & Allee,Entire home/apt,False,False,4,True,False,4.8,98.0,1,19.0477,47.4721,Budapest,weekday,11th district,Budapest,HU,Hungary,False,False,False,False,312.0,78.0,78.0,False,50,Luxury,9.7,1,2026-07-12 03:21:54.283648,Airbnb,Silver
152,254.82,1 bedroom delux apt with patio & fast WiFi,Entire home/apt,False,False,4,True,False,4.9,97.8,1,19.077,47.486,Budapest,weekday,Corvinnegyed,Budapest,HU,Hungary,False,False,False,False,254.82,63.705,63.705,False,42,Mid-range,9.79,1,2026-07-12 03:21:54.283648,Airbnb,Silver
153,252.12,"Smart, Stylish Apartment In The Heart Of Budapest",Entire home/apt,False,False,2,True,False,4.9,98.2,1,19.0574,47.4975,Budapest,weekday,7th district,Budapest,HU,Hungary,False,False,False,False,252.12,126.06,126.06,False,49,Mid-range,9.81,1,2026-07-12 03:21:54.283648,Airbnb,Silver
154,266.55,Central Loft by Riverside,Entire home/apt,False,False,2,False,False,4.6,93.4,1,19.0514,47.4936,Budapest,weekday,Pest,Budapest,HU,Hungary,False,False,False,False,266.55,133.275,133.275,False,25,Mid-range,9.27,0,2026-07-12 03:21:54.283648,Airbnb,Silver
155,151.87,Royal Studio3 @ the heart of the city,Entire home/apt,False,False,4,True,False,4.8,97.0,1,19.0662,47.4907,Budapest,weekday,Palotanegyed,Budapest,HU,Hungary,False,False,False,False,151.87,37.9675,37.9675,False,37,Mid-range,9.649999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
156,159.06,Phoenix Apartment - Himalayan Salt Wall & Central,Entire home/apt,False,False,2,True,False,5.0,98.0,1,19.0683,47.4977,Budapest,weekday,7th district,Budapest,HU,Hungary,False,False,False,False,159.06,79.53,79.53,False,49,Mid-range,9.9,1,2026-07-12 03:21:54.283648,Airbnb,Silver
157,163.41,Corvin Promenade 2022 New Building with terrace,Entire home/apt,False,False,4,True,False,4.7,96.2,1,19.0777,47.4858,Budapest,weekday,Corvinnegyed,Budapest,HU,Hungary,False,False,False,False,163.41,40.8525,40.8525,False,47,Mid-range,9.510000000000002,1,2026-07-12 03:21:54.283648,Airbnb,Silver
158,352.06,Fancy residence | private parking | garden,Private room,False,True,4,True,False,4.8,97.4,1,19.07284,47.48728,Budapest,weekday,Corvinnegyed,Budapest,HU,Hungary,False,False,False,False,352.06,88.015,88.015,False,42,Luxury,9.67,1,2026-07-12 03:21:54.283648,Airbnb,Silver
159,193.48,Designer Atelier Apartment in City Center,Entire home/apt,False,False,2,False,False,4.5,94.4,1,19.0717,47.5042,Budapest,weekday,7th district,Budapest,HU,Hungary,False,False,False,False,193.48,96.74,96.74,False,41,Mid-range,9.22,0,2026-07-12 03:21:54.283648,Airbnb,Silver
160,201.31,Premium Home Residence – elevated comfort stay,Entire home/apt,False,False,4,True,False,4.4,88.0,1,19.07294,47.47577,Budapest,weekday,9th district,Budapest,HU,Hungary,False,False,False,False,201.31,50.3275,50.3275,False,46,Mid-range,8.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
161,39.18,"A high-end, fully equipped hotel studio with a modern, tourist-oriented design",Entire home/apt,False,False,2,False,False,4.9,100.0,1,31.2457,30.0456,Cairo,weekday,Abdin,Cairo,EG,Egypt,False,False,False,False,39.18,19.59,19.59,False,78,Budget,9.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
162,31.19,Villa Maadi 35 - R 201 -Street View Room,Entire home/apt,False,False,2,True,False,5.0,100.0,3,31.2778,29.9719,Cairo,weekday,El Maadi El Gadida,Cairo,EG,Egypt,False,False,False,False,10.396666666666667,15.595,15.595,False,40,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
163,15.76,Private Room/Bath on Iconic Pyramids Road Giza,Private room,False,True,1,True,False,5.0,100.0,1,31.19647,30.00303,Cairo,weekday,Officer's Housing,Giza,EG,Egypt,False,False,False,False,15.76,15.76,15.76,False,46,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
164,78.56,The Charm apartment / Close to French institue,Entire home/apt,False,False,2,False,False,4.8,96.0,2,31.24144586,30.03913635,Cairo,weekday,Bab al Luq,Cairo,EG,Egypt,False,False,False,False,39.28,39.28,39.28,False,46,Budget,9.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
165,20.16,"5G WiFi 30Mbps, AC-Private Rm w/Balcony,Heliopolis",Private room,False,True,1,True,False,4.8,99.4,2,31.3047,30.09337,Cairo,weekday,Al-Zaitoun,Cairo,EG,Egypt,False,False,False,False,10.08,20.16,20.16,False,50,Budget,9.77,1,2026-07-12 03:21:54.283648,Airbnb,Silver
166,82.97,"Cozy Sky Retreat With Jaccuzi, Pergola & Nature",Entire home/apt,False,False,3,False,False,5.0,99.2,1,31.3289,30.0861,Cairo,weekday,Heliopolis,Cairo,EG,Egypt,False,False,False,False,82.97,27.656666666666666,27.656666666666666,False,47,Budget,9.96,0,2026-07-12 03:21:54.283648,Airbnb,Silver
167,23.96,Calm Home in Central Cairo | Near Tahrir,Entire home/apt,False,False,1,True,False,4.8,100.0,1,31.2352,30.03957,Cairo,weekday,Bab al Luq,Cairo,EG,Egypt,False,False,False,False,23.96,23.96,23.96,False,40,Budget,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
168,54.48,Cozy Appartment in the Heart of Heliopolis,Entire home/apt,False,False,2,True,False,5.0,100.0,1,31.32179,30.09313,Cairo,weekday,Heliopolis,Cairo,EG,Egypt,False,False,False,False,54.48,27.24,27.24,False,42,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
169,54.48,elegant mona studio,Entire home/apt,False,False,2,True,False,4.9,97.8,1,31.28334,30.01879,Cairo,weekday,Manshiet Naser,Cairo,EG,Egypt,False,False,False,False,54.48,27.24,27.24,False,19,Budget,9.79,1,2026-07-12 03:21:54.283648,Airbnb,Silver
170,30.5,Private Room(#3) in ASU view apartment,Private room,False,True,1,True,False,4.9,100.0,3,31.2824,30.0785,Cairo,weekday,El-Demerdash,Cairo,EG,Egypt,False,False,False,False,10.166666666666666,30.5,30.5,False,38,Budget,9.9,1,2026-07-12 03:21:54.283648,Airbnb,Silver
171,23.96,Stunning Panoramic Cairo View Room - Men Only,Entire home/apt,False,False,1,True,False,5.0,100.0,1,31.3369,29.9892,Cairo,weekday,Ebad El Rahman City,Cairo,EG,Egypt,False,False,False,False,23.96,23.96,23.96,False,45,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
172,23.96,"A simple full house in Maadi, next to the Metro and the Nile River",Entire home/apt,False,False,1,True,False,5.0,100.0,1,31.25141168,29.96192641,Cairo,weekday,Ma‘adi Al Khahiri,Cairo,EG,Egypt,False,False,False,False,23.96,23.96,23.96,False,66,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
173,94.17,"4 Rent
Elegant & bright apartment at Sarayat Maadi",Entire home/apt,False,False,4,True,False,4.8,95.4,2,31.2678,29.9658,Cairo,weekday,Ma‘adi,Cairo,EG,Egypt,False,False,False,False,47.085,23.5425,23.5425,False,50,Budget,9.57,1,2026-07-12 03:21:54.283648,Airbnb,Silver
174,37.36,Peaceful Room with Tree View in Maadi · Void Space,Entire home/apt,False,False,1,True,False,5.0,100.0,1,31.2742,29.9646,Cairo,weekday,Ma‘adi,Cairo,EG,Egypt,False,False,False,False,37.36,37.36,37.36,False,50,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
175,27.69,Private Room #1 with Private full bathroom ASUView,Private room,False,True,1,True,False,4.8,100.0,3,31.28648154,30.08176273,Cairo,weekday,El Khasa,Cairo,EG,Egypt,False,False,False,False,9.23,27.69,27.69,False,50,Budget,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
176,66.01,grey | studio apartments Downtown Cairo OZ,Entire home/apt,False,False,2,True,False,4.8,97.6,2,31.24051,30.05138,Cairo,weekday,Bab al Luq,Cairo,EG,Egypt,False,False,False,False,33.005,33.005,33.005,False,42,Budget,9.68,1,2026-07-12 03:21:54.283648,Airbnb,Silver
177,115.96,Bright Cozy Zamalek Retreat,Entire home/apt,False,False,3,True,False,4.8,99.0,1,31.2241,30.0598,Cairo,weekday,Zamalek,Cairo,EG,Egypt,False,False,False,False,115.96,38.65333333333333,38.65333333333333,False,27,Mid-range,9.75,1,2026-07-12 03:21:54.283648,Airbnb,Silver
